Item Num|Lattitude|Longitude|Price Bracket|Price|Address
2435|-41.2834655|174.7340748|2|440000|4 Darwin Street Karori Wellington
2437|-37.08141292|174.940709|3|760000|11 Magnolia Avenue Opaheke Papakura
2442|-37.15185135|175.8765173|3|630000|200 Onemana Drive Onemana
2443|-36.89431678|174.9432732|6|1585000|24 Granger Road Cockle Bay Auckland
2444|-37.77814888|176.5076447|3|645000|300 Pukehina Parade Pukehina
2445|-41.13171653|174.8766403|1|245000|31 Natone Street Waitangirua Porirua
2446|-39.08929967|174.0668746|2|430000|35 Wesley Avenue Frankleigh Park New Plymouth
2447|-36.87506868|174.7197769|5|1360000|5 Verona Avenue Mount Albert Auckland
2449|-40.89878005|174.9975328|2|515000|99 Langdale Avenue Paraparaumu
2450|-38.65224453|178.0290184|2|339000|132 Ballance Street Whataupoko Gisborne
2451|-40.17552715|175.3786348|1|215000|12 Aitken Street Bulls
2452|-37.98069818|176.8279|1|215000|57 Kowhai Avenue Edgecumbe
2456|-35.68906125|174.334601|1|280000|15 Jeeves Place Tikipunga Whangarei
2457|-40.87482398|175.0155096|2|500000|19 Pine Ridge Terrace Waikanae Beach Waikanae
2459|-37.19929708|174.8856532|3|675000|9 Settlers Way Pukekohe
2460|-39.67609155|176.8934248|2|530000|74 Greenwood Road Havelock North
2461|-41.50464678|173.969905|1|270000|109 Budge Street Riversdale Blenheim
2467|-43.60143335|172.7106404|3|630000|30 Voelas Road Lyttelton
2468|-38.0560729|175.7761893|2|390000|16 Scotia Glen Street Putaruru
2469|-37.55636382|175.9138868|3|695000|46 Uretara Drive Katikati
2470|-43.90466148|171.7594968|2|330000|90A Aitken Street Ashburton
2472|-37.71756308|176.1327083|2|399000|50 Coopers Road Gate Pa Tauranga
2473|-36.82348077|174.6216967|3|760000|70 Oreil Avenue West Harbour Auckland
2474|-36.87198077|174.5951564|3|740000|63A Simpson Road Ranui Auckland
2483|-38.14323697|176.2041424|2|505000|23 Hoyte Place Pukehangi Rotorua
2484|-36.81288345|174.7108753|5|1200000|70 Chelsea View Drive Chatswood Auckland
2485|-36.87455205|174.766833|6|3175000|31 Glenfell Place Epsom Auckland
2489|-35.88642997|174.4576299|2|395000|45 Ocean View Rise Ruakaka
2490|-37.39258765|175.83504|1|245000|23 Parry Palm Avenue Waihi
2492|-45.87033138|170.359489|1|275000|103 Factory Road Mosgiel
2493|-36.91107185|174.9301871|4|1175000|33 Edendale Road Somerville Auckland
2494|-36.95830052|174.8849463|3|630000|28 Hamill Road Otara Auckland
2496|-44.38441802|171.2157916|2|510000|221 Douglas Street Highfield Timaru
2501|-37.81500602|175.7743537|2|347000|17 Tamihana Street Matamata
2502|-39.04384935|174.1081633|2|580000|1 Chatswood Grove Fitzroy New Plymouth
2503|-43.48251095|172.1071853|2|450000|22 Torlesse Crescent Darfield
2505|-35.73848887|174.2780262|3|700000|56 Highfield Way Maunu Whangarei
2510|-41.27522193|174.7594377|2|480000|96 Pembroke Road Northland Wellington
2512|-42.51920973|172.8274599|2|570000|19 St James Avenue Hanmer Springs
2513|-37.79610833|175.2290675|3|710000|11 Palm Grove Drive Western Heights Hamilton
2514|-36.09991592|174.5885645|3|700000|202 Molesworth Drive Mangawhai Heads Mangawhai
2515|-41.12037052|174.8944495|3|600000|29 Latitude Close Whitby Porirua
2516|-41.52498468|173.9479162|2|325000|24 Litchfield Street Redwoodtown Blenheim
2517|-36.8681158|174.7447865|4|1020000|41 Cooper Street Grey Lynn Auckland
2520|-37.8134697|175.783777|1|193000|10A Mangawhero Road Matamata
2521|-41.1509639|174.836589|2|320000|75 Bell Street Tawa Wellington
2523|-35.40269242|173.7970908|1|124000|23 Harold Avenue Kaikohe
2533|-45.11022582|170.9702559|2|460000|3 Avon Street South Hill Oamaru
2534|-36.88383735|174.6458163|4|1100000|27 Te Atatu Road Te Atatu South Auckland
2535|-37.0231891|174.8800636|3|630000|78 Wordsworth Road Manurewa Auckland
2537|-37.73189843|175.2706564|2|480000|39 Northmeadow Drive Rototuna Hamilton
2540|-41.11743748|174.8643243|3|770000|14 Dornoch Place Papakowhai Porirua
2546|-37.04363317|174.8641746|3|600000|497 Weymouth Road Weymouth Auckland
2550|-36.9300047|174.7397548|4|1175000|403 Hillsborough Road Hillsborough Auckland
2551|-40.75501058|175.1372142|2|350000|54 Matene Street Otaki
2552|-40.33632098|175.6353402|1|200000|10 Haydon Street Roslyn Palmerston North
2555|-39.53773617|176.853935|2|480000|52 Meeanee Road Taradale Napier
2557|-40.00043222|176.5463186|1|230000|60 Racecourse Road Waipukurau
2558|-36.91372355|174.7018053|3|750000|2/383 Blockhouse Bay Road Blockhouse Bay Auckland
2559|-36.92435873|174.6091604|3|810000|53 Parker Road Oratia Auckland
2561|-45.84285422|170.5195733|1|210000|19 Forrester Avenue Liberton Dunedin
2562|-35.87748285|174.461765|2|300000|19 Rakatau Place Ruakaka
2563|-41.33254063|174.7834847|3|700000|39 Buckley Road Southgate Wellington
2564|-37.22857907|175.6390468|2|390000|19A Puriri Valley Road Puriri
2565|-39.06959458|174.1055999|2|430000|24 Waiwera Place Merrilands New Plymouth
2566|-35.23181013|173.9466881|2|420000|11 Woodley Place Kerikeri
2567|-43.49070527|172.5727568|2|425000|8 Todd Avenue Bishopdale Christchurch
2572|-45.90342|170.5482699|1|165000|308 Tomahawk Road Ocean Grove Dunedin
2576|-36.86848295|174.639271|3|840000|3 Griffiths Place Te Atatu South Auckland
2577|-36.9545415|174.8230834|2|500000|57 Blake Road Mangere East Auckland
2580|-43.5094845|172.6500312|2|400000|33 Woodville Street Edgeware Christchurch
2581|-37.80570398|175.2748402|2|385000|23 Hibiscus Avenue Hamilton Lake Hamilton
2583|-43.56747763|172.6338527|3|730000|3 Cashmere Road Cashmere Christchurch
2584|-36.78272943|174.6396791|4|1125000|13 Kowhai Road Whenuapai Auckland
2585|-41.26637023|174.9487102|1|260000|28 Bledisloe Crescent Wainuiomata Lower Hutt
2586|-39.57189888|174.2673093|2|350000|76 Rata Street Hawera
2587|-43.5807849|172.5959771|2|520000|20A Ennerdale Row Westmorland Christchurch
2588|-39.51314923|176.8644147|2|425000|9 Lancaster Street Tamatea Napier
2592|-43.52245165|172.6831809|2|300000|13 Pannell Avenue Wainoni Christchurch
2593|-37.02691433|174.9219336|3|760000|48 Sheriff Place Randwick Park Auckland
2596|-39.0954626|174.0684528|4|920000|37C Shelter Grove Frankleigh Park New Plymouth
2600|-38.9123403|175.8976416|2|395000|1 Heuheu Parade Tauranga Taupo
2602|-37.76115295|176.4469545|2|435000|633 Maketu Road Maketu
2603|-41.31487907|173.2238806|2|355000|16 Dickens Street Stoke Nelson
2604|-37.78329667|175.4236918|1|130000|816 Tauwhare Road Pukemoremore
2606|-36.87201655|174.5959205|4|1005000|60 Simpson Road Ranui Auckland
2608|-41.11110608|174.9069563|2|550000|38 Samwell Drive Whitby Porirua
2610|-38.02432773|177.2671729|1|230000|73 Grant Road Opotiki
2611|-40.28714583|175.7590848|1|225000|134 Salisbury Street Ashhurst
2612|-42.53293545|171.176135|2|310000|260 Rutherglen Road Rutherglen Greymouth
2613|-43.56790153|172.6434841|3|670000|8 Piper Lane Beckenham Christchurch
2615|-37.68392103|176.2158027|2|405000|59A Plateau Heights Mount Maunganui
2616|-45.0416313|169.1837876|2|410000|3 Hassing Place Cromwell
2617|-37.66315832|176.1361088|2|496000|18 Pah Street Matua Tauranga
2618|-46.13455812|168.3219107|1|235000|4 Airth Street Winton
2619|-43.516537|172.656838|2|325000|21B Petrie Street Richmond Christchurch
2621|-40.61548688|175.2962701|1|280000|5 MacArthur Street Levin
2623|-36.94348727|174.9106869|4|1100000|9 Attymon Lane East Tamaki Auckland
2624|-38.08050092|176.2070405|3|610000|44 Hall Road Ngongotaha Rotorua
2628|-43.53103712|172.5602816|3|630000|58 Colman Avenue Sockburn Christchurch
2634|-37.73160387|176.1972625|2|558000|146 Oteki Park Drive Welcome Bay Tauranga
2635|-36.77138748|174.7557116|5|1450000|28 Stanley Avenue Milford Auckland
2636|-41.20912488|174.809365|2|395000|40 Cranwell Street Churton Park Wellington
2638|-37.02544962|174.8821619|2|550000|54 Heybridge Street Manurewa Auckland
2639|-36.69597903|174.7396645|4|950000|1 Battenburg Place Torbay Auckland
2640|-36.75555497|174.7458758|6|1560000|43 Manutara Avenue Forrest Hill Auckland
2642|-43.4922497|172.6440916|3|670000|24 East Ellington Drive Mairehau Christchurch
2643|-46.08784425|168.9434401|1|126000|123 Hokonui Drive Gore
2648|-36.90720063|174.6706671|3|880000|6 Maunder Place New Lynn Auckland
2649|-35.95799518|173.8646448|2|325000|15 Park Road Dargaville
2650|-43.55496222|172.6574464|3|600000|13 Claxton Place Saint Martins Christchurch
2653|-36.91142458|174.7428987|3|880000|39 Somerset Road Mount Roskill Auckland
2655|-43.29492903|172.5832654|2|420000|211 White Street Rangiora
2657|-36.672961|174.455743|3|700000|37 Awaroa Road Helensville
2658|-37.05272793|174.9075582|5|1340000|9 Gigi Place Conifer Grove Takanini
2660|-43.91200972|171.7313257|2|480000|12 Jordan Avenue Tinwald Ashburton
2661|-37.74347588|176.1059229|2|335000|7 Bulkhead Lane Pyes Pa Tauranga
2663|-43.50094972|172.6246975|3|600000|163 Mays Road St Albans Christchurch
2666|-36.85883082|174.8761247|6|1725000|48 Chelmsford Avenue Glendowie Auckland
2667|-36.90797482|174.7993307|4|940000|15 Rangipawa Road One Tree Hill Auckland
2674|-38.71577435|176.1008106|2|434000|16 Epping Place Richmond Heights Taupo
2675|-36.85756283|174.8503162|6|1800000|26A Towai Street St Heliers Auckland
2676|-43.30835007|172.5936533|2|405000|5A Scott Street Rangiora
2677|-42.46979007|171.1927214|1|290000|48 Arnott Heights Greymouth
2678|-41.28959733|173.2709788|1|290000|122A Waimea Road Nelson South Nelson
2679|-41.19973565|174.806402|3|870000|1 Trafford Terrace Churton Park Wellington
2683|-41.18527917|174.9567237|2|340000|1138 High Street Taita Lower Hutt
2685|-36.88572592|174.9914755|5|1475000|11 Pine Harbour Parade Beachlands Auckland
2687|-45.88944528|170.5346745|1|295000|2 Everton Road Andersons Bay Dunedin
2688|-44.67734032|169.1344869|3|670000|6 Kowhai Drive Wanaka
2689|-41.2921805|174.7696165|5|1400000|338A The Terrace Te Aro Wellington
2690|-36.08852882|174.5890867|6|2310000|12 Alamar Crescent Mangawhai Heads Mangawhai
2692|-36.79510257|174.688959|3|840000|304 Rangatira Road Beach Haven Auckland
2697|-46.38782637|168.3407608|1|185000|15 Stobo Street Grasmere Invercargill
2700|-40.34118638|175.8697225|1|125000|40 Fox Street Woodville
2701|-37.73154265|176.1476013|2|347000|23 Lagoon Place Poike Tauranga
2704|-36.97192578|174.8162121|2|580000|8 Steven Street Mangere East Auckland
2706|-41.12626185|173.0224703|3|630000|17 Trewavas Street Motueka
2710|-36.8647383|174.7814974|4|960000|16B Sarawia Street Newmarket Auckland
2711|-36.67821|174.4527041|3|690000|22 Rata Street Helensville
2713|-44.2422121|171.3021393|2|335000|136 Richard Pearse Drive Temuka
2715|-37.9728141|176.9809603|2|440000|8 Eleanor Place Whakatane
2718|-37.0562546|174.9413298|2|560000|69 Arimu Road Papakura
2721|-45.89321358|170.419334|1|210000|75 North Taieri Road Abbotsford Dunedin
2722|-41.2131834|174.7989105|3|640000|19 Winsley Terrace Churton Park Wellington
2723|-37.7519398|176.1674574|2|565000|2 Eyres Place Ohauiti
2724|-37.71938233|175.2490897|4|910000|1 Carr End Lane Flagstaff Hamilton
2725|-41.22263663|174.8095614|2|445000|24A Burgess Road Johnsonville Wellington
2727|-43.49861538|172.6327017|2|395000|135 McFaddens Road St Albans Christchurch
2733|-45.08174107|170.9738039|1|245000|52 Forth Street Oamaru North Oamaru
2737|-41.07311452|174.8558502|6|1580000|61 Moana Road Plimmerton Porirua
2738|-40.89555442|175.0078714|4|930000|10 Celtic Way Paraparaumu
2740|-35.75489038|174.3698895|1|280000|23 Tainui Street Onerahi Whangarei
2741|-43.55712328|172.6463747|2|365000|4/9 Ikamatua Lane Sydenham Christchurch
2742|-36.79390033|174.6580124|5|1225000|13 Meteor Road Hobsonville Auckland
2743|-40.35833868|175.6293315|2|420000|6A Jensen Street Hokowhitu Palmerston North
2747|-36.92328007|174.682253|3|845000|154 Astley Avenue New Lynn Auckland
2748|-39.07432852|174.0424226|2|325000|130 Omata Road Blagdon New Plymouth
2750|-45.88318422|170.5315523|2|360000|41 Shandon Road Vauxhall Dunedin
2751|-36.8572513|174.6005698|2|520000|1/224 Waitemata Drive Ranui Auckland
2752|-36.93101213|174.8484892|4|910000|39 Hillside Road Mount Wellington Auckland
2755|-35.30238142|174.1339299|1|275000|247 Aucks Road Okiato Russell
2756|-41.1328618|175.0498256|2|310000|68 Miro Street Trentham Upper Hutt
2759|-43.56491005|172.6405375|2|500000|37 Malcolm Avenue Beckenham Christchurch
2761|-43.48415017|172.7098649|2|345000|7A Ronald George Place Parklands Christchurch
2763|-41.14832653|175.0071643|3|660000|17 Ashington Road Silverstream Upper Hutt
2767|-44.37834315|171.2324752|1|240000|62 Andrew Street Marchwiel Timaru
2768|-37.19866637|174.8849661|3|610000|21 Merlot Lane Pukekohe
2769|-41.14457948|175.0187258|2|460000|6 Hood Avenue Heretaunga Upper Hutt
2771|-43.45371303|172.613485|3|830000|1 Northwater Drive Northwood Christchurch
2774|-41.1065194|174.8372655|3|610000|7 Tireti Road Titahi Bay Porirua
2775|-37.68656843|176.1352279|2|433000|172A Otumoetai Road Brookfield Tauranga
2776|-36.85650462|174.840638|6|3075000|50 Hawera Road Kohimarama Auckland
2778|-36.95123982|174.9145207|5|1200000|88 Middlefield Drive Flat Bush Auckland
2779|-41.11266413|175.3235811|2|360000|12 Bell Street Featherston
2780|-36.91835737|174.7127695|4|1190000|34A Letterkenny Place Blockhouse Bay Auckland
2783|-37.6840095|176.1351915|2|302000|5A Brookfield Terrace Brookfield Tauranga
2785|-45.8568012|170.2304385|1|290000|39 Holyhead Street Outram
2786|-37.41535752|175.9452234|2|490000|8 Hereford Place Waihi Beach
2787|-36.88324285|174.6971606|4|1125000|33 Fairlands Avenue Waterview Auckland
2788|-36.10537618|174.3496472|2|450000|56 Gorge Road Maungaturoto
2789|-36.86785852|174.8658332|4|1000000|24 Washington Avenue Glendowie Auckland
2790|-37.80388507|175.3190875|3|600000|26 Johnsview Terrace Hillcrest Hamilton
2791|-41.29150617|174.7234019|2|395000|2 Lydia Way Karori Wellington
2792|-41.22506113|174.8118017|1|205000|37 Chesterton Street Johnsonville Wellington
2793|-38.22173093|175.8562801|1|91000|45 Cobham Crescent Tokoroa
2795|-41.2080723|174.9154879|3|810000|54A Pretoria Street Hutt Central Lower Hutt
2798|-38.9322949|175.8801008|1|268000|37 Rangimoana Avenue Motuoapa
2799|-36.85472395|174.5480499|5|1240000|58C McEntee Road Waitakere Auckland
2800|-39.5296594|176.8556064|2|530000|141 Gloucester Street Taradale Napier
2802|-38.13531583|176.2032394|1|218000|88 Collie Drive Pukehangi Rotorua
2804|-36.7925608|175.0527664|4|1000000|51 Sea View Road Ostend Waiheke Island
2805|-37.24949097|174.7404974|4|1050000|12 Country Club Lane Waiuku
2807|-37.76543043|175.2744741|2|395000|4 Golden Place Fairfield Hamilton
2809|-36.79334142|174.7243744|3|850000|1/259 Glenfield Road Hillcrest Auckland
2811|-46.09615633|168.9550458|1|113000|3 Nelson Street East Gore Gore
2812|-36.89940467|174.7755433|6|5900000|15 Golf Road Epsom Auckland
2813|-38.14293242|176.2087765|2|560000|57 Tawavale Street Pukehangi Rotorua
2815|-35.03664187|173.2548059|1|115000|241 State Highway 1 Awanui
2817|-36.76373377|174.7345463|5|1205000|206 Sunnynook Road Totara Vale Auckland
2818|-36.844647|174.6154387|3|810000|9 Dovey Place Massey Auckland
2819|-39.08131473|174.0637723|2|320000|87C Waimea Street Frankleigh Park New Plymouth
2822|-43.56341372|172.6740776|1|280000|373 Port Hills Road Hillsborough Christchurch
2824|-39.64032575|176.8549054|2|420000|410 Alexandra Street Hastings
2826|-41.2849123|174.7623891|5|1240000|4 Mariri Road Kelburn Wellington
2827|-41.11781638|173.0232986|2|450000|4 Taupata Place Motueka
2829|-43.52872297|172.5592395|2|380000|6/56 Gladson Avenue Sockburn Christchurch
2831|-44.2583775|170.0932606|2|350000|1 Bendrose Place Twizel
2832|-36.87527775|174.7525483|6|2050000|16 Carrick Place Mount Eden Auckland
2833|-41.26640457|173.2956112|2|360000|67 Weka Street The Wood Nelson
2835|-45.16621045|170.8944754|2|350000|117 Fortification Road Kakanui
2836|-36.72654277|174.7213192|4|1150000|5 Manu Place Pinehill Auckland
2837|-41.2262824|174.7959044|2|420000|17 Truscott Avenue Johnsonville Wellington
2839|-35.71240413|174.3239265|2|500000|15 Mill Road Regent Whangarei
2840|-38.11865423|176.3034888|2|465000|73B Robinson Avenue Holdens Bay Rotorua
2841|-43.49742743|172.6543751|2|310000|52 Skipton Street Mairehau Christchurch
2844|-43.6300285|172.7316282|1|295000|27 Ngatea Road Diamond Harbour
2848|-36.416693|174.724127|3|700000|223 Mahurangi East Road Snells Beach
2849|-37.73562637|175.2861998|3|660000|36 Ravenscourt Place Huntington Hamilton
2852|-41.20986537|174.948805|2|305000|84 Judd Crescent Naenae Lower Hutt
2853|-35.63704178|174.4911274|2|540000|6 Haven Place Ngunguru
2855|-39.51362923|176.8760715|2|470000|24 Titoki Crescent Pirimai Napier
2856|-40.865617|172.792266|2|305000|187 One Spec Road Takaka
2857|-38.12088498|176.235631|1|217000|57B Taharangi Street Koutu Rotorua
2859|-36.633461|174.74751|3|780000|1A Delshaw Avenue Stanmore Bay Whangaparaoa
2860|-36.9642443|174.7921417|3|620000|84 Caravelle Close Mangere Auckland
2864|-36.44645|174.836384|2|390000|9 Woods Ridge Road Kawau Island
2867|-36.83654435|174.6215396|3|645000|40 Cedar Heights Avenue Massey Auckland
2868|-43.58714172|172.5709239|2|340000|8 Kennedys Bush Road Halswell Christchurch
2869|-36.93279995|174.6570886|3|810000|66 Woodfern Crescent Titirangi Auckland
2870|-39.06845732|174.0708693|2|470000|48A Frankley Road Westown New Plymouth
2872|-43.60082098|172.3578183|2|570000|51 Newman Road Rolleston
2875|-40.9589667|175.6707815|1|175000|155 Church Street Masterton
2876|-36.86557193|174.8657496|6|1550000|91 Esperance Road Glendowie Auckland
2877|-36.85507258|174.8424452|6|1550000|29A Baddeley Avenue Kohimarama Auckland
2878|-36.87881843|174.6553701|3|855000|12 Meadow Crescent Te Atatu South Auckland
2879|-36.99644267|174.901496|5|1200000|5 Vireya Court Goodwood Heights Auckland
2883|-36.92329245|174.6438105|3|620000|3/21 Kashmir Road Glen Eden Auckland
2885|-39.08084318|177.8738816|1|270000|44 Moana Drive Mahia
2886|-45.89304538|170.4127042|2|475000|99 Severn Street Green Island Dunedin
2889|-44.38787813|171.1977684|2|550000|436C Wai-Iti Road Gleniti Timaru
2890|-43.47208755|172.5977056|4|920000|8 Farrelly Place Casebrook Christchurch
2891|-37.01270755|175.8612562|3|600000|1 Pauanui Boulevard Pauanui
2893|-36.75668598|174.7246509|4|940000|128 Sunset Road Unsworth Heights Auckland
2894|-36.86522257|174.768319|5|1300000|2 Parkfield Terrace Grafton Auckland
2895|-43.55501992|172.6348397|2|380000|3/60 Strickland Street Sydenham Christchurch
2896|-37.0223807|174.8709649|3|620000|31 Arnwood Street Manurewa Auckland
2899|-38.70937298|176.0961472|3|610000|67 Shepherd Road Waipahihi Taupo
2900|-37.66229328|175.1552266|2|335000|5 Kent Street Ngaruawahia
2901|-45.24142715|169.3909335|2|325000|87 Dunstan Road Alexandra
2906|-41.34454142|173.1728568|2|570000|10 Tollemache Street Richmond
2907|-40.07071417|175.1406598|1|215000|54 Wainui Street Koitiata
2910|-40.02628965|176.3476746|1|87000|46 Sydney Street Takapau
2911|-43.52238725|172.3680579|2|540000|10 Westview Crescent West Melton
2912|-36.88924777|174.7074743|5|1350000|16 Newcastle Terrace Mount Albert Auckland
2913|-41.25787725|174.9135371|3|780000|230 Marine Drive Lowry Bay Lower Hutt
2915|-43.60175332|172.3759341|2|530000|8 Pollock Place Rolleston
2918|-41.26108415|174.7693599|3|710000|160 Wadestown Road Wadestown Wellington
2920|-36.6107|174.792304|3|780000|224 Alec Craig Way Gulf Harbour Whangaparaoa
2922|-36.94668658|174.9129826|4|1050000|7 Rialto Court East Tamaki Heights Auckland
2923|-38.69419835|176.0817662|2|382000|22 Huia Street Taupo
2924|-37.66011753|176.2150128|3|650000|104 Oceanbeach Road Mount Maunganui
2925|-37.66837715|176.1207128|2|550000|50 Smiths Road Matua Tauranga
2927|-41.52059602|173.953788|2|360000|14 Weld Street Blenheim
2930|-36.99210957|174.9002995|4|940000|12A Kingsclere Place Goodwood Heights Auckland
2931|-46.02296742|170.0971153|2|350000|7A Margate Street Waihola
2936|-36.87845893|174.7717888|6|1875000|32 Owens Road Epsom Auckland
2938|-36.92724375|174.9222831|6|1525000|41 Kilkenny Drive Dannemora Auckland
2939|-35.28677908|174.1499844|2|325000|19 Tikitiki Lane Russell
2941|-37.75247637|175.2691285|2|450000|15 Queenwood Avenue Queenwood Hamilton
2943|-41.2835651|174.7278714|2|395000|18 Wavell Street Karori Wellington
2944|-40.33097465|175.6093159|1|245000|37 Langley Avenue Milson Palmerston North
2945|-36.95758658|174.8211099|3|630000|4 Wakelin Road Mangere East Auckland
2946|-43.53707083|172.6813239|2|330000|11 McGregors Road Bromley Christchurch
2947|-44.26054987|171.1399652|2|320000|22 George Street Pleasant Point
2948|-37.78671878|175.3313273|2|360000|20 Chelmsford Street Silverdale Hamilton
2949|-38.0648091|177.2620497|2|360000|448 Woodlands Road Otara
2950|-37.19639713|174.8968148|2|420000|23 Freyberg Crescent Pukekohe
2952|-37.02690563|175.8662842|3|600000|56 Beaumont Green Pauanui
2953|-36.591109|174.695|3|620000|30 Pine Road Orewa
2956|-43.56992708|172.5574531|3|630000|55 Westlake Drive Halswell Christchurch
2958|-38.65207795|178.0051531|2|359000|25 Cook Street Te Hapara Gisborne
2959|-43.30336475|172.5887733|2|395000|88 Church Street Rangiora
2960|-38.09278847|176.6776555|1|111000|159 Valley Road Kawerau
2961|-37.67466697|176.1287547|2|490000|457 Ngatai Road Bellevue Tauranga
2963|-42.96357925|172.7071555|1|230000|73 Karaka Road Waikari
2964|-36.89773205|174.7964664|4|1020000|2/229 Campbell Road Greenlane Auckland
2966|-39.67031723|176.8837206|2|465000|19 Duart Road Havelock North
2967|-37.0243811|174.9191957|2|510000|9A Nearco Street Randwick Park Auckland
2968|-37.03460913|174.8925817|3|640000|97 Coxhead Road Manurewa Auckland
2969|-43.53232345|172.6812912|1|275000|58 Jollie Street Linwood Christchurch
2972|-36.40513798|174.6680995|3|640000|37 Earlsway Warkworth
2975|-37.54562458|175.7172692|1|193000|9 Wilson Street Te Aroha
2976|-36.7870892|175.0155533|4|1020000|15 Kiwi Street Oneroa Waiheke Island
2977|-40.20817638|176.1073174|1|108000|11 York Street Dannevirke
2979|-43.55695905|172.6694903|3|650000|23 Earl Street Hillsborough Christchurch
2982|-43.56156798|172.5877431|2|360000|40 Rowley Avenue Hoon Hay Christchurch
2983|-43.52519515|172.7299853|2|420000|25 Seafield Place South New Brighton Christchurch
2984|-46.08701313|168.9381385|2|305000|46 Norton Street Gore
2985|-41.32378977|174.7739074|2|415000|13 Duppa Street Berhampore Wellington
2987|-43.45878905|172.630548|2|500000|14 McLendon Green Belfast Christchurch
2990|-37.72882588|175.2643585|2|510000|3 Lansbury Court Rototuna North Hamilton
2992|-36.86149523|174.7361477|6|1850000|39 Selbourne Street Grey Lynn Auckland
2994|-43.55693662|172.5593527|3|790000|21 Mackinder Drive Wigram Christchurch
2997|-37.78997323|175.2391607|2|495000|4 Lachlan Drive Dinsdale Hamilton
2998|-43.52366513|172.7311796|2|360000|69 Bridge Street New Brighton Christchurch
3000|-37.01535863|175.8625773|3|780000|15 The Dunes Pauanui
3001|-36.87135167|174.6100193|4|910000|74 Hillwell Drive Henderson Auckland
3002|-41.20187657|174.9274089|3|870000|14A Military Road Boulcott Lower Hutt
3004|-37.7232795|175.2587465|2|590000|14 Waltham Place Rototuna North Hamilton
3005|-41.21878327|174.8790129|2|560000|103 Hutt Road Petone Lower Hutt
3006|-36.87484712|174.7742664|6|1625000|27A Alpers Avenue Epsom Auckland
3007|-41.20483168|174.8882174|2|465000|54 Pokohiwi Road Normandale Lower Hutt
3008|-41.74628302|171.5623274|1|295000|7 Marine Parade Carters Beach Westport
3011|-36.96920243|174.8772222|2|570000|61 Cooper Crescent Otara Auckland
3015|-36.75879487|174.6978618|6|2200000|6 Albertine Place Greenhithe Auckland
3016|-43.56593248|172.7282259|6|1790000|12 Omeo Crescent Redcliffs Christchurch
3018|-41.30682563|174.7541245|3|630000|3 Monteith Grove Brooklyn Wellington
3019|-43.4890867|172.7230579|2|315000|20 Pacific Road North New Brighton Christchurch
3020|-40.05537193|175.3810531|1|255000|47 Tutaenui Road Marton
3021|-36.9776929|174.9152963|5|1350000|3 Beltany Drive Flat Bush Auckland
3022|-39.03320433|174.1507608|2|320000|34 Sole Avenue Bell Block New Plymouth
3027|-35.39436682|174.350574|3|610000|103 Rapata Road Oakura
3029|-37.16512053|175.5565668|2|399000|296 Ngati Maru Highway Thames
3030|-41.33406417|174.7797999|2|500000|30A Arun Crescent Southgate Wellington
3032|-36.91887625|174.6789489|4|960000|24 Copplestone Place New Lynn Auckland
3035|-39.15627457|174.2025202|1|295000|4 Miro Street Inglewood
3037|-39.40483167|175.4132309|1|160000|50 Foyle Street Ohakune
3038|-45.84829927|170.535691|1|295000|21 Arnold Street North East Valley Dunedin
3039|-36.72260253|174.7521956|6|3950000|55 Rothesay Bay Road Rothesay Bay Auckland
3040|-43.63921205|172.4827296|2|395000|11 Lyttelton Street Lincoln
3042|-36.8464296|174.7455069|6|1550000|25 St Marys Road Saint Marys Bay Auckland
3045|-35.74832945|174.3659011|2|320000|12 Cypress Gardens Place Onerahi Whangarei
3047|-46.15008022|168.3227995|1|290000|34 Church Street Winton
3049|-41.12548037|174.8305898|2|300000|29 Takapuwahia Drive Takapuwahia Porirua
3052|-37.21563113|175.873196|3|730000|119B Bellona Road Whangamata
3054|-38.694191|176.0947381|2|402000|109 Taupo View Road Taupo
3056|-38.02302593|176.3443698|1|274000|703B State Highway 33 Okere Falls
3057|-42.46669603|171.1994154|1|150000|17 Masters Street Greymouth
3060|-36.91073043|174.7269198|5|1250000|420A Richardson Road Mount Roskill Auckland
3061|-45.35789133|170.8575643|2|445000|14 Cardiff Street Moeraki
3065|-43.54941195|172.5590751|3|790000|168 Kittyhawk Avenue Wigram Christchurch
3066|-43.60043552|172.3859267|2|465000|76 Lowes Road Rolleston
3068|-39.0713179|174.0705925|2|316000|94 Frankley Road Frankleigh Park New Plymouth
3070|-41.1184496|174.8385134|2|345000|18 Whanga Crescent Titahi Bay Porirua
3071|-43.47654292|172.6839807|3|630000|32 Rothesay Road Parklands Christchurch
3072|-36.84530273|174.7310393|6|2900000|35 Clifton Road Herne Bay Auckland
3073|-45.32329618|170.8171874|2|330000|37 London Street Hampden
3074|-41.13834788|174.8546411|1|270000|3 Chew Place Ranui Porirua
3075|-36.88573028|174.7625542|6|1925000|5 Garry Road Mount Eden Auckland
3076|-37.6799978|176.2110816|2|585000|115 Matapihi Road Mount Maunganui
3081|-43.30172738|172.1928086|2|450000|28E Rata Street Oxford
3082|-37.97898937|177.0861372|2|300000|146A Harbour Road Ohope
3083|-38.13591683|176.2846935|2|499000|5 Carroll Place Owhata Rotorua
3085|-37.73056283|175.2753177|2|395000|108 Thomas Road Huntington Hamilton
3087|-43.37635742|172.6534916|2|380000|28 Sidey Quay Kaiapoi
